Date,Last Price
2023/9/25,4.7666
2023/9/22,4.7111
2023/9/21,4.769
2023/9/20,4.6387
2023/9/19,4.6115
2023/9/18,4.5648
2023/9/15,4.6016
2023/9/14,4.5623
2023/9/13,4.527
2023/9/12,4.5416
2023/9/11,4.5623
2023/9/8,4.5294
2023/9/7,4.5282
2023/9/6,4.544
2023/9/5,4.5586
2023/9/1,4.481
2023/8/31,4.4033
2023/8/30,4.414
2023/8/29,4.4188
2023/8/28,4.4798
2023/8/25,4.4931
2023/8/24,4.5051
2023/8/23,4.4813
2023/8/22,4.608
2023/8/21,4.6391
2023/8/18,4.5602
2023/8/17,4.5716
2023/8/16,4.5356
2023/8/15,4.4986
2023/8/14,4.4669
2023/8/11,4.4454
2023/8/10,4.4239
2023/8/9,4.3319
2023/8/8,4.3628
2023/8/7,4.425
2023/8/4,4.3652
2023/8/3,4.4726
2023/8/2,4.3601
2023/8/1,4.2935
2023/7/31,4.2109
2023/7/28,4.2145
2023/7/27,4.2458
2023/7/26,4.1293
2023/7/25,4.134
2023/7/24,4.1221
2023/7/21,4.0984
2023/7/20,4.1043
2023/7/19,4.0279
2023/7/18,4.0736
2023/7/17,4.1007
2023/7/14,4.1149
2023/7/13,4.07
2023/7/12,4.1338
2023/7/11,4.2127
2023/7/10,4.2356
2023/7/7,4.272
2023/7/6,4.2319
2023/7/5,4.1455
2023/7/3,4.0757
2023/6/30,4.0722
2023/6/29,4.1039
2023/6/28,3.9974
2023/6/27,4.037
2023/6/26,4.0055
2023/6/23,4.009
2023/6/22,4.0626
2023/6/21,3.9928
2023/6/20,3.9951
2023/6/16,4.0427
2023/6/15,4.0124
2023/6/14,4.0661
2023/6/13,4.1013
2023/6/12,4.0497
2023/6/9,4.0496
2023/6/8,4.0484
2023/6/7,4.1189
2023/6/6,4.0019
2023/6/5,4.0344
2023/6/2,4.0414
2023/6/1,3.9684
2023/5/31,4.0181
2023/5/30,4.0565
2023/5/26,4.1401
2023/5/25,4.1638
2023/5/24,4.1282
2023/5/23,4.0835
2023/5/22,4.0929
2023/5/19,4.0577
2023/5/18,4.0297
2023/5/17,3.9619
2023/5/16,3.9492
2023/5/15,3.9273
2023/5/12,3.8781
2023/5/11,3.8135
2023/5/10,3.8701
2023/5/9,3.9238
2023/5/8,3.9112
2023/5/5,3.8395
2023/5/4,3.8034
2023/5/3,3.7609
2023/5/2,3.8124
2023/5/1,3.9272
2023/4/28,3.799
2023/4/27,3.8781
2023/4/26,3.8147
2023/4/25,3.7721
2023/4/24,3.8316
2023/4/21,3.9066
2023/4/20,3.8645
2023/4/19,3.91
2023/4/18,3.9009
2023/4/17,3.9215
2023/4/14,3.8475
2023/4/13,3.789
2023/4/12,3.7356
2023/4/11,3.7423
2023/4/10,3.7423
2023/4/6,3.6652
2023/4/5,3.6784
2023/4/4,3.7136
2023/4/3,3.7646
2023/3/31,3.7947
2023/3/30,3.8748
2023/3/29,3.9032
2023/3/28,3.9135
2023/3/27,3.8952
2023/3/24,3.7703
2023/3/23,3.8364
2023/3/22,3.7993
2023/3/21,3.91
2023/3/20,3.8409
2023/3/17,3.7826
2023/3/16,3.8601
2023/3/15,3.7715
2023/3/14,3.9443
2023/3/13,3.8579
2023/3/10,3.9032
2023/3/9,4.066
2023/3/8,4.1236
2023/3/7,4.1082
2023/3/6,4.1224
2023/3/3,4.1047
2023/3/2,4.2213
2023/3/1,4.1626
2023/2/28,4.1093
2023/2/27,4.1081
2023/2/24,4.1152
2023/2/23,4.0472
2023/2/22,4.0799
2023/2/21,4.127
2023/2/17,4.01
2023/2/16,4.053
2023/2/15,3.987
2023/2/14,3.9139
2023/2/13,3.9048
2023/2/10,3.9515
2023/2/9,3.88
2023/2/8,3.8217
2023/2/7,3.8688
2023/2/6,3.8228
2023/2/3,3.7519
2023/2/2,3.6558
2023/2/1,3.684
2023/1/31,3.7663
2023/1/30,3.7796
2023/1/27,3.7476
2023/1/26,3.7653
2023/1/25,3.7159
2023/1/24,3.7203
2023/1/23,3.7953
2023/1/20,3.7732
2023/1/19,3.6855
2023/1/18,3.6595
2023/1/17,3.8187
2023/1/13,3.7777
2023/1/12,3.747
2023/1/11,3.8378
2023/1/10,3.9176
2023/1/9,3.8267
2023/1/6,3.8546
2023/1/5,3.9654
2023/1/4,3.9585
2023/1/3,4.0123
2022/12/30,4.1438
2022/12/29,4.069
2022/12/28,4.1343
2022/12/27,4.098
2022/12/23,3.9997
2022/12/22,3.928
2022/12/21,3.8987
2022/12/20,3.936
2022/12/19,3.8249
2022/12/16,3.7389
2022/12/15,3.6856
2022/12/14,3.7302
2022/12/13,3.7445
2022/12/12,3.8117
2022/12/9,3.8073
2022/12/8,3.6847
2022/12/7,3.6621
2022/12/6,3.7787
2022/12/5,3.8041
2022/12/2,3.7634
2022/12/1,3.8009
2022/11/30,3.9271
2022/11/29,4.0159
2022/11/28,3.9486
2022/11/25,3.9509
2022/11/23,3.9691
2022/11/22,4.0551
2022/11/21,4.1283
2022/11/18,4.1517
2022/11/17,4.0956
2022/11/16,4.0677
2022/11/15,4.1859
2022/11/14,4.2542
2022/11/10,4.2312
2022/11/9,4.4691
2022/11/8,4.4875
2022/11/7,4.5554
2022/11/4,4.4966
2022/11/3,4.4526
2022/11/2,4.4223
2022/11/1,4.3558
2022/10/31,4.4038
2022/10/28,4.3933
2022/10/27,4.3166
2022/10/26,4.363
2022/10/25,4.4755
2022/10/24,4.6064
2022/10/21,4.578
2022/10/20,4.4789
2022/10/19,4.3948
2022/10/18,4.2876
2022/10/17,4.2927
2022/10/14,4.2952
2022/10/13,4.2313
2022/10/12,4.1783
2022/10/11,4.221
2022/10/7,4.1382
2022/10/6,4.0798
2022/10/5,4.0454
2022/10/4,3.976
2022/10/3,3.9578
2022/9/30,4.0881
2022/9/29,4.0316
2022/9/28,3.995
2022/9/27,4.1373
2022/9/26,4.057
2022/9/23,3.8904
2022/9/22,3.9093
2022/9/21,3.7563
2022/9/20,3.8252
2022/9/19,3.79
2022/9/16,3.7818
2022/9/15,3.748
2022/9/14,3.7248
2022/9/13,3.7433
2022/9/12,3.7502
2022/9/9,3.6983
2022/9/8,3.7166
2022/9/7,3.6604
2022/9/6,3.7558
2022/9/2,3.6093
2022/9/1,3.6376
2022/8/31,3.5676
2022/8/30,3.4886
2022/8/29,3.4942
2022/8/26,3.4304
2022/8/25,3.4589
2022/8/24,3.5486
2022/8/23,3.4975
2022/8/22,3.4721
2022/8/19,3.4413
2022/8/18,3.3533
2022/8/17,3.3895
2022/8/16,3.2974
2022/8/15,3.3094
2022/8/12,3.3258
2022/8/11,3.3917
2022/8/10,3.2703
2022/8/9,3.224
2022/8/8,3.2111
2022/8/5,3.2735
2022/8/4,3.1526
2022/8/3,3.1579
2022/8/2,3.2122
2022/8/1,3.1052
2022/7/29,3.2144
2022/7/28,3.2337
2022/7/27,3.2973
2022/7/26,3.2746
2022/7/25,3.2616
2022/7/22,3.2101
2022/7/21,3.2995
2022/7/20,3.419
2022/7/19,3.4301
2022/7/18,3.4223
2022/7/15,3.3223
2022/7/14,3.3693
2022/7/13,3.3913
2022/7/12,3.409
2022/7/11,3.4189
2022/7/8,3.5116
2022/7/7,3.4455
2022/7/6,3.4033
2022/7/5,3.3135
2022/7/1,3.3517
2022/6/30,3.4343
2022/6/29,3.4699
2022/6/28,3.5384
2022/6/27,3.5746
2022/6/24,3.5157
2022/6/23,3.4575
2022/6/22,3.4988
2022/6/21,3.587
2022/6/17,3.5291
2022/6/16,3.5054
2022/6/15,3.5856
2022/6/14,3.7111
2022/6/13,3.6175
2022/6/10,3.4406
2022/6/9,3.3931
2022/6/8,3.3975
2022/6/7,3.3428
2022/6/6,3.4262
2022/6/3,3.307
2022/6/2,3.2918
2022/6/1,3.2789
2022/5/31,3.2531
2022/5/27,3.1544
2022/5/26,3.165
2022/5/25,3.1565
2022/5/24,3.1513
2022/5/23,3.2489
2022/5/20,3.1671
2022/5/19,3.2328
2022/5/18,3.267
2022/5/17,3.382
2022/5/16,3.3092
2022/5/13,3.3103
2022/5/12,3.2302
2022/5/11,3.2617
2022/5/10,3.3394
2022/5/9,3.3775
2022/5/6,3.4424
2022/5/5,3.3449
2022/5/4,3.2353
2022/5/3,3.2201
2022/5/2,3.2456
2022/4/29,3.2071
2022/4/28,3.0865
2022/4/27,3.1126
2022/4/26,3.0121
2022/4/25,3.0795
2022/4/22,3.1443
2022/4/21,3.1304
2022/4/20,3.0577
2022/4/19,3.1887
2022/4/18,3.1278
2022/4/14,3.0936
2022/4/13,2.9845
2022/4/12,2.9911
2022/4/11,3.0033
2022/4/8,2.9104
2022/4/7,2.8623
2022/4/6,2.804
2022/4/5,2.7463
2022/4/4,2.6151
2022/4/1,2.5903
2022/3/31,2.5995
2022/3/30,2.6243
2022/3/29,2.6576
2022/3/28,2.7016
2022/3/25,2.7396
2022/3/24,2.6627
2022/3/23,2.6096
2022/3/22,2.7203
2022/3/21,2.6397
2022/3/18,2.5377
2022/3/17,2.5776
2022/3/16,2.5601
2022/3/15,2.5632
2022/3/14,2.5642
2022/3/11,2.4426
2022/3/10,2.4456
2022/3/9,2.4107
2022/3/8,2.3277
2022/3/7,2.2829
2022/3/4,2.2172
2022/3/3,2.3024
2022/3/2,2.3395
2022/3/1,2.1944
2022/2/28,2.2423
2022/2/25,2.3533
2022/2/24,2.3622
2022/2/23,2.3681
2022/2/22,2.3043
2022/2/18,2.2985
2022/2/17,2.3376
2022/2/16,2.4075
2022/2/15,2.4127
2022/2/14,2.3496
2022/2/11,2.3026
2022/2/10,2.3793
2022/2/9,2.3014
2022/2/8,2.3177
2022/2/7,2.2811
2022/2/4,2.2719
2022/2/3,2.2075
2022/2/2,2.1608
2022/2/1,2.1746
2022/1/31,2.1746
2022/1/28,2.143
2022/1/27,2.1617
2022/1/26,2.2334
2022/1/25,2.1696
2022/1/24,2.1715
2022/1/21,2.1369
2022/1/20,2.1794
2022/1/19,2.2382
2022/1/18,2.2572
2022/1/14,2.1833
2022/1/13,2.1035
2022/1/12,2.1417
2022/1/11,2.1142
2022/1/10,2.1358
2022/1/7,2.1495
2022/1/6,2.1073
2022/1/5,2.119
2022/1/4,2.0907
2022/1/3,2.0509
2021/12/31,1.9334
2021/12/30,1.9533
2021/12/29,1.9961
2021/12/28,1.9296
2021/12/27,1.9183
2021/12/23,1.9315
2021/12/22,1.8771
2021/12/21,1.8902
2021/12/20,1.8893
2021/12/17,1.8474
2021/12/16,1.8847
2021/12/15,1.8922
2021/12/14,1.867
2021/12/13,1.8364
2021/12/10,1.911
2021/12/9,1.9176
2021/12/8,1.9487
2021/12/7,1.8746
2021/12/6,1.855
2021/12/3,1.7567
2021/12/2,1.8449
2021/12/1,1.8182
2021/11/30,1.8598
2021/11/29,1.913
2021/11/26,1.8747
2021/11/24,2.0219
2021/11/23,2.0758
2021/11/22,2.0105
2021/11/19,1.9384
2021/11/18,1.9971
2021/11/17,2.0217
2021/11/16,2.0664
2021/11/15,2.0306
2021/11/12,1.9597
2021/11/10,1.9518
2021/11/9,1.8542
2021/11/8,1.8984
2021/11/5,1.8945
2021/11/4,1.9683
2021/11/3,2.0282
2021/11/2,1.9663
2021/11/1,1.9858
2021/10/29,1.9701
2021/10/28,2.0053
2021/10/27,1.9369
2021/10/26,2.0181
2021/10/25,2.0576
2021/10/22,2.0477
2021/10/21,2.1214
2021/10/20,2.1063
2021/10/19,2.0644
2021/10/18,2.0139
2021/10/15,2.006
2021/10/14,1.9668
2021/10/13,1.9853
2021/10/12,2.0453
2021/10/8,2.111
2021/10/7,2.0729
2021/10/6,2.0224
2021/10/5,2.0362
2021/10/4,1.9861
2021/10/1,1.9685
2021/9/30,1.9879
2021/9/29,2.0104
2021/9/28,2.035
2021/9/27,1.9489
2021/9/24,1.9247
2021/9/23,1.8871
2021/9/22,1.7537
2021/9/21,1.7978
2021/9/20,1.7949
2021/9/17,1.846
2021/9/16,1.8251
2021/9/15,1.7959
2021/9/14,1.7874
2021/9/13,1.8346
2021/9/10,1.8593
2021/9/9,1.8213
2021/9/8,1.8783
2021/9/7,1.908
2021/9/3,1.8611
2021/9/2,1.8194
2021/9/1,1.8326
2021/8/31,1.8515
2021/8/30,1.8193
2021/8/27,1.843
2021/8/26,1.8734
2021/8/25,1.8734
2021/8/24,1.8335
2021/8/23,1.7911
2021/8/20,1.7864
2021/8/19,1.7892
2021/8/18,1.7924
2021/8/17,1.8124
2021/8/16,1.8233
2021/8/13,1.8252
2021/8/12,1.9032
2021/8/11,1.9014
2021/8/10,1.9042
2021/8/9,1.8766
2021/8/6,1.8501
2021/8/5,1.7651
2021/8/4,1.7392
2021/8/3,1.7464
2021/8/2,1.7527
2021/7/30,1.8032
2021/7/29,1.836
2021/7/28,1.798
2021/7/27,1.8098
2021/7/26,1.858
2021/7/23,1.8325
2021/7/22,1.8372
2021/7/21,1.8582
2021/7/20,1.7948
2021/7/19,1.7419
2021/7/16,1.8428
2021/7/15,1.8412
2021/7/14,1.8923
2021/7/13,1.9672
2021/7/12,1.9228
2021/7/9,1.909
2021/7/8,1.8433
2021/7/7,1.8597
2021/7/6,1.8991
2021/7/2,1.974
2021/7/1,1.9946
2021/6/30,2.018
2021/6/29,2.0162
2021/6/28,2.0256
2021/6/25,2.0765
2021/6/24,2.0285
2021/6/23,2.0351
2021/6/22,2.0164
2021/6/21,2.0389
2021/6/18,1.9587
2021/6/17,2.0381
2021/6/16,2.1386
2021/6/15,2.1043
2021/6/14,2.1053
2021/6/11,2.0608
2021/6/10,2.0429
2021/6/9,2.0921
2021/6/8,2.1349
2021/6/7,2.1647
2021/6/4,2.1455
2021/6/3,2.2188
2021/6/2,2.1936
2021/6/1,2.2072
2021/5/28,2.1956
2021/5/27,2.1927
2021/5/26,2.1676
2021/5/25,2.1523
2021/5/24,2.2043
2021/5/21,2.2256
2021/5/20,2.2431
2021/5/19,2.2777
2021/5/18,2.2613
2021/5/17,2.2735
2021/5/14,2.2326
2021/5/13,2.2754
2021/5/12,2.2886
2021/5/11,2.2172
2021/5/10,2.1939
2021/5/7,2.1577
2021/5/6,2.1306
2021/5/5,2.1266
2021/5/4,2.1456
2021/5/3,2.1615
2021/4/30,2.1735
2021/4/29,2.1825
2021/4/28,2.1714
2021/4/27,2.1754
2021/4/26,2.1224
2021/4/23,2.1214
2021/4/22,2.1074
2021/4/21,2.1332
2021/4/20,2.1391
2021/4/19,2.1821
2021/4/16,2.151
2021/4/15,2.1669
2021/4/14,2.2121
2021/4/13,2.1899
2021/4/12,2.2242
2021/4/9,2.21
2021/4/8,2.1898
2021/4/7,2.2615
2021/4/6,2.23
2021/4/5,2.2573
2021/4/1,2.2299
2021/3/31,2.3113
2021/3/30,2.2774
2021/3/29,2.3009
2021/3/26,2.2794
2021/3/25,2.2437
2021/3/24,2.1993
2021/3/23,2.2244
2021/3/22,2.3006
2021/3/19,2.3396
2021/3/18,2.3518
2021/3/17,2.3157
2021/3/16,2.286
2021/3/15,2.2625
2021/3/12,2.289
2021/3/11,2.1958
2021/3/10,2.1409
2021/3/9,2.1339
2021/3/8,2.2027
2021/3/5,2.1836
2021/3/4,2.1945
2021/3/3,2.1486
2021/3/2,2.061
2021/3/1,2.0737
2021/2/26,2.0396
2021/2/25,2.1854
2021/2/24,2.062
2021/2/23,2.0095
2021/2/22,2.0114
2021/2/19,1.971
2021/2/18,1.9204
2021/2/17,1.8841
2021/2/16,1.9221
2021/2/12,1.8303
2021/2/11,1.7701
2021/2/10,1.7301
2021/2/9,1.769
2021/2/8,1.7729
2021/2/5,1.7787
2021/2/4,1.7425
2021/2/3,1.7318
2021/2/2,1.6796
2021/2/1,1.6633
2021/1/29,1.6423
2021/1/28,1.6156
2021/1/27,1.5797
2021/1/26,1.5985
2021/1/25,1.5947
2021/1/22,1.6516
2021/1/21,1.6734
2021/1/20,1.6315
2021/1/19,1.6371
2021/1/15,1.6324
2021/1/14,1.6722
2021/1/13,1.618
2021/1/12,1.6693
2021/1/11,1.6836
2021/1/8,1.6683
2021/1/7,1.6406
2021/1/6,1.6018
2021/1/5,1.4963
2021/1/4,1.4458
2020/12/31,1.4403
2020/12/30,1.4522
2020/12/29,1.4686
2020/12/28,1.4521
2020/12/24,1.454
2020/12/23,1.4741
2020/12/22,1.4429
2020/12/21,1.4676
2020/12/18,1.4869
2020/12/17,1.4722
2020/12/16,1.4493
2020/12/15,1.4402
2020/12/14,1.4192
2020/12/11,1.4183
2020/12/10,1.4229
2020/12/9,1.473
2020/12/8,1.4565
2020/12/7,1.4721
2020/12/4,1.5245
2020/12/3,1.4464
2020/12/2,1.4793
2020/12/1,1.4574
2020/11/30,1.358
2020/11/27,1.3589
2020/11/25,1.4101
2020/11/24,1.4002
2020/11/23,1.3508
2020/11/20,1.3241
2020/11/19,1.3428
2020/11/18,1.3826
2020/11/17,1.3807
2020/11/16,1.4311
2020/11/13,1.4189
2020/11/12,1.4085
2020/11/10,1.5142
2020/11/9,1.4808
2020/11/6,1.3693
2020/11/5,1.2947
2020/11/4,1.3075
2020/11/3,1.4532
2020/11/2,1.3858
2020/10/30,1.4259
2020/10/29,1.3672
2020/10/28,1.3193
2020/10/27,1.3174
2020/10/26,1.3569
2020/10/23,1.4042
2020/10/22,1.4349
2020/10/21,1.3929
2020/10/20,1.3512
2020/10/19,1.3236
2020/10/16,1.2962
2020/10/15,1.2843
2020/10/14,1.2752
2020/10/13,1.2788
2020/10/9,1.3335
2020/10/8,1.35
2020/10/7,1.3527
2020/10/6,1.3005
2020/10/5,1.3508
2020/10/2,1.2524
2020/10/1,1.2227
2020/9/30,1.2245
2020/9/29,1.1843
2020/9/28,1.1851
2020/9/25,1.1754
2020/9/24,1.1869
2020/9/23,1.1985
2020/9/22,1.2038
2020/9/21,1.1984
2020/9/18,1.2315
2020/9/17,1.2189
2020/9/16,1.235
2020/9/15,1.2091
2020/9/14,1.1993
2020/9/11,1.1975
2020/9/10,1.2135
2020/9/9,1.2448
2020/9/8,1.2108
2020/9/4,1.2556
2020/9/3,1.1487
2020/9/2,1.1549
2020/9/1,1.1947
2020/8/31,1.2411
2020/8/28,1.2708
2020/8/27,1.2879
2020/8/26,1.1991
2020/8/25,1.1787
2020/8/24,1.1399
2020/8/21,1.1206
2020/8/20,1.1593
2020/8/19,1.1712
2020/8/18,1.1489
2020/8/17,1.1828
2020/8/14,1.2007
2020/8/13,1.1926
2020/8/12,1.1418
2020/8/11,1.0976
2020/8/10,1.026
2020/8/7,1.0044
2020/8/6,0.9692
2020/8/5,0.9924
2020/8/4,0.9538
2020/8/3,1.0036
2020/7/31,0.9684
2020/7/30,0.9813
2020/7/29,1.0141
2020/7/28,1.0011
2020/7/27,1.047
2020/7/24,1.0176
2020/7/23,1.0124
2020/7/22,1.0654
2020/7/21,1.0776
2020/7/20,1.0846
2020/7/17,1.103
2020/7/16,1.0855
2020/7/15,1.1056
2020/7/14,1.089
2020/7/13,1.0837
2020/7/10,1.1127
2020/7/9,1.0881
2020/7/8,1.1665
2020/7/7,1.1417
2020/7/6,1.2012
2020/7/2,1.1887
2020/7/1,1.186
2020/6/30,1.1745
2020/6/29,1.1391
2020/6/26,1.1417
2020/6/25,1.2003
2020/6/24,1.1931
2020/6/23,1.2495
2020/6/22,1.2297
2020/6/19,1.2217
2020/6/18,1.2441
2020/6/17,1.291
2020/6/16,1.3155
2020/6/15,1.2458
2020/6/12,1.2359
2020/6/11,1.1859
2020/6/10,1.2836
2020/6/9,1.3565
2020/6/8,1.423
2020/6/5,1.4491
2020/6/4,1.3969
2020/6/3,1.2943
2020/6/2,1.2402
2020/6/1,1.2098
2020/5/29,1.1761
2020/5/28,1.2063
2020/5/27,1.1947
2020/5/26,1.1974
2020/5/22,1.1224
2020/5/21,1.1522